Repetition rate,exeTime[s]
0,11.503
1,16.249
2,21.477
3,26.341
4,31.251
5,36.03
6,40.824
7,45.589
8,50.335
9,56.216
10,61.123
11,65.899
12,70.726
13,75.465
14,80.939
15,86.093
16,91.25
17,96.546
18,102.32
19,107.16
20,111.84
21,116.63
22,121.69
23,126.66
24,132.27
25,137.47
26,142.26
