Repetition rate,Coppelia_simTime[s]
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9,9999
9,9999
9,9999
9,9999
9,9999
9,9999
9,9999
9,9999
9,9999
18,9999
18,9999
18,9999
18,9999
18,9999
18,9999
18,9999
18,9999
18,9999
27,9999
27,9999
27,9999
27,9999
27,9999
27,9999
27,9999
27,9999
27,9999
36,9999
36,9999
36,9999
36,9999
36,9999
36,9999
36,9999
36,9999
36,9999
45,2.07
45,2.07
45,2.07
45,2.07
45,2.07
45,2.07
45,2.07
45,2.07
45,2.07
54,2.08
54,2.08
54,2.08
54,2.08
54,2.08
54,2.08
54,2.08
54,2.08
54,2.08
63,2.06
63,2.06
63,2.06
63,2.06
63,2.06
63,2.06
63,2.06
63,2.06
63,2.06
72,2.09
72,2.09
72,2.09
72,2.09
72,2.09
72,2.09
72,2.09
72,2.09
72,2.09
81,2.07
81,2.07
81,2.07
81,2.07
81,2.07
81,2.07
81,2.07
81,2.07
81,2.07
90,9999
90,9999
90,9999
90,9999
90,9999
90,9999
90,9999
90,9999
90,9999
99,2.07
99,2.07
99,2.07
99,2.07
99,2.07
99,2.07
99,2.07
99,2.07
99,2.07
108,2.07
108,2.07
108,2.07
108,2.07
108,2.07
108,2.07
108,2.07
108,2.07
108,2.07
117,2.08
117,2.08
117,2.08
117,2.08
117,2.08
117,2.08
117,2.08
117,2.08
117,2.08
126,9999
126,9999
126,9999
126,9999
126,9999
126,9999
126,9999
126,9999
126,9999
135,2.07
135,2.07
135,2.07
135,2.07
135,2.07
135,2.07
135,2.07
135,2.07
135,2.07
144,9999
144,9999
144,9999
144,9999
144,9999
144,9999
144,9999
144,9999
144,9999
153,9999
153,9999
153,9999
153,9999
153,9999
153,9999
153,9999
153,9999
153,9999
162,2.09
162,2.09
162,2.09
162,2.09
162,2.09
162,2.09
162,2.09
162,2.09
162,2.09
171,2.08
171,2.08
171,2.08
171,2.08
171,2.08
171,2.08
171,2.08
171,2.08
171,2.08
180,2.08
180,2.08
180,2.08
180,2.08
180,2.08
180,2.08
180,2.08
180,2.08
180,2.08
189,2.08
189,2.08
189,2.08
189,2.08
189,2.08
189,2.08
189,2.08
189,2.08
189,2.08
198,2.07
198,2.07
198,2.07
198,2.07
198,2.07
198,2.07
198,2.07
198,2.07
198,2.07
207,2.08
207,2.08
207,2.08
207,2.08
207,2.08
207,2.08
207,2.08
207,2.08
207,2.08
216,2.1
216,2.1
216,2.1
216,2.1
216,2.1
216,2.1
216,2.1
216,2.1
216,2.1
225,2.0699
225,2.0699
225,2.0699
225,2.0699
225,2.0699
225,2.0699
225,2.0699
225,2.0699
225,2.0699
234,2.08
234,2.08
234,2.08
234,2.08
234,2.08
234,2.08
234,2.08
234,2.08
234,2.08
243,2.1
243,2.1
243,2.1
243,2.1
243,2.1
243,2.1
243,2.1
243,2.1
243,2.1
252,2.0701
252,2.0701
252,2.0701
252,2.0701
252,2.0701
252,2.0701
252,2.0701
252,2.0701
252,2.0701
