Repetition rate,exeTime[s]
0,20.249
1,20.385
2,20.511
3,28.433
4,34.807
5,34.933
6,42.76
7,49.782
8,49.914
9,59.009
10,66.707
11,66.832
12,73.955
13,81.869
14,89.207
15,95.816
16,103.74
17,111.62
18,112.87
19,119.77
20,127.92
21,128.04
22,135.95
23,143.34
24,143.46
25,151.05
26,158.18
