Repetition rate,exeTime[s]
0,11.156
1,16.051
2,20.942
3,25.602
4,30.222
5,35.004
6,35.125
7,35.233
8,35.341
9,36.681
10,36.795
11,36.898
12,42.464
13,47.377
14,52.509
15,57.665
16,62.975
17,67.816
