Repetition rate,exeTime[s]
263,2.4168
264,2.4808
265,2.3163
266,2.288
267,2.3604
268,2.3661
269,2.448
270,2.3854
271,2.2534
272,2.2331
273,2.2881
274,2.3585
275,2.4375
276,2.3741
277,2.311
278,2.2932
279,2.3219
280,2.3988
281,2.4662
282,2.3902
283,2.8952
284,2.6459
285,2.5363
286,2.4987
287,2.3594
288,2.4997
289,2.3499
290,2.3346
291,2.4067
292,2.4961
293,2.4636
294,2.3905
295,2.4224
296,2.3433
297,2.5102
298,2.3873
299,2.4653
300,2.5892
301,2.274
302,2.5251
303,2.4336
304,2.6869
305,2.6734
306,2.4431
307,2.313
308,2.4578
309,2.3941
310,2.5299
311,2.4657
312,2.4572
313,2.3865
314,2.4587
315,2.434
316,2.4869
317,2.4862
318,2.3549
319,2.484
320,2.4905
321,2.4471
322,2.4308
323,2.5321
324,2.4135
325,2.5701
326,2.4583
327,2.5518
328,2.3945
329,2.4337
330,2.455
331,2.5412
332,2.5367
333,2.5921
334,2.4773
335,2.4859
336,2.5636
337,2.6898
338,2.6213
339,2.5857
340,2.5504
341,2.5719
342,2.5213
343,2.5079
344,2.6837
345,2.6507
346,2.4987
347,2.5809
348,2.652
349,2.8848
350,2.5626
351,2.5299
352,2.514
353,2.6725
354,2.7143
355,2.5513
356,2.5435
357,2.6436
358,2.7207
359,2.6592
360,2.5262
361,2.5795
362,2.6051
363,2.6806
364,2.9206
365,2.5905
366,2.5794
367,2.6613
368,2.6144
369,2.7087
370,2.6447
371,2.5964
372,2.5828
373,2.6246
374,2.6827
375,2.8694
376,2.6851
377,2.5628
378,2.5641
379,2.8162
380,2.6332
381,2.6455
382,2.6763
383,2.6666
384,2.6921
385,2.6488
386,2.6178
387,2.6561
388,2.7313
389,2.6926
390,3.0242
391,2.7031
392,2.6801
393,2.8428
394,2.7396
395,2.8512
396,2.7895
397,2.7841
398,2.8058
399,2.7664
400,2.6072
401,3.0842
402,2.7195
403,2.7449
404,2.7078
405,3.0734
406,2.6623
407,2.7018
408,2.8461
409,2.6016
410,2.7672
411,2.6918
412,2.7271
413,2.7985
414,2.7167
415,2.7479
416,2.8201
417,2.736
418,2.799
419,2.7692
420,3.2014
421,2.7098
422,2.8078
423,2.793
424,3.1008
425,2.7628
426,2.6933
427,2.8359
428,2.7948
429,2.9085
430,2.8017
431,2.7876
432,2.8352
433,2.9235
434,2.9225
435,2.8861
436,2.7815
437,2.9373
438,2.886
439,2.8726
440,3.1541
441,2.796
442,2.8579
443,2.9038
444,2.849
445,2.8837
446,3.0789
447,2.958
448,2.8504
449,2.9466
450,2.9185
451,2.8366
452,2.911
453,2.8849
454,3.0068
455,2.985
456,2.8319
457,2.9873
458,3.2751
459,3.0008
460,3.0444
461,2.9361
462,2.9918
463,3.001
464,3.3361
465,3.0148
466,2.9907
467,3.3816
468,3.3574
469,3.1922
470,3.2709
471,3.1612
472,3.0293
473,3.0284
474,3.0556
475,3.0942
476,3.1143
477,3.3917
478,3.1244
479,2.9991
480,3.1018
481,3.1787
482,3.167
483,3.5121
484,3.1382
485,3.1938
486,3.1322
487,3.14
488,3.1092
489,3.2001
490,3.0255
491,3.2662
492,3.265
493,3.2053
494,3.1921
495,3.1912
496,3.2318
497,3.22
498,3.0953
499,3.1723
500,3.2666
501,3.1338
502,3.1997
503,3.1844
504,3.2177
505,3.4434
506,3.2303
507,3.29
508,3.3458
509,3.1911
510,3.3365
511,3.2199
512,3.362
513,3.2412
514,3.1709
515,3.4341
516,3.4014
517,3.3592
518,3.2943
519,3.4139
520,3.381
521,3.3636
522,3.4972
523,3.3973
524,3.4838
525,3.4389
526,3.4592
527,3.5607
528,3.457
529,3.5941
530,3.4666
531,3.5151
532,3.453
533,3.5784
534,3.3014
535,3.399
536,3.554
537,3.4534
538,3.3542
539,3.4458
540,3.9765
541,4.1705
542,3.5703
543,3.7149
544,3.5252
545,3.4999
546,3.4954
547,3.6114
548,3.4825
549,3.4872
550,3.5631
551,3.5777
552,3.5458
553,3.569
554,3.4838
555,3.6218
556,3.6951
557,3.5767
558,3.5852
559,3.7242
560,3.5936
561,3.6253
562,3.5411
563,3.6655
564,4.2528
565,3.7508
566,3.7528
567,4.1927
568,3.8003
569,3.9951
570,3.8296
571,3.9799
572,3.6541
573,3.8301
574,3.7078
575,3.9299
576,3.9939
577,3.9235
578,3.8535
579,4.1483
580,3.8318
581,4.0262
582,4.5712
583,3.9566
584,4.3725
585,3.7791
586,3.7224
587,4.0862
588,3.9982
589,3.9713
590,3.7362
591,3.9045
592,4.1848
593,4.0203
594,3.8782
595,4.0828
596,4.0143
597,4.0956
598,3.9952
599,3.9682
600,3.9439
601,4.0252
602,3.8722
603,3.9905
604,3.9904
605,4.0737
606,4.0037
607,4.3297
608,4.3229
609,4.2943
610,4.2157
611,4.1634
612,4.737
613,4.2474
614,4.2157
615,4.3288
616,4.4586
617,4.1179
618,4.3249
619,4.1446
620,4.1602
621,4.099
622,4.1868
623,4.6435
624,4.5141
625,4.5925
626,4.2607
627,4.2242
628,4.3051
629,4.1552
630,4.3345
631,4.3089
632,4.5902
633,4.5339
634,4.2323
635,4.4708
636,4.4377
637,4.7618
638,4.2661
639,4.3588
640,4.3852
641,4.2576
642,4.3033
643,4.6542
644,4.6695
645,4.4878
646,4.6185
647,4.4678
648,4.3871
649,4.5332
650,4.3753
651,4.7464
652,4.9387
653,6.0517
654,5.5282
655,5.2704
656,5.0733
657,5.2109
658,5.3921
659,4.7548
660,4.9055
661,4.7785
662,4.7291
663,4.6708
664,4.6607
665,4.454
666,4.4602
667,4.581
668,4.4967
669,4.4178
670,4.6935
671,4.6536
672,4.5241
673,4.7565
674,4.5422
675,4.5517
676,5.7334
677,4.9266
678,4.5925
679,4.6246
680,4.5035
681,4.7747
682,4.6031
683,4.5071
684,4.821
685,5.056
686,4.8303
687,4.6403
688,4.6279
689,5.0054
690,5.0223
691,4.7507
692,4.8016
693,4.6727
694,4.6822
695,4.799
696,4.7317
697,4.7644
698,4.7834
699,4.6641
700,4.8278
701,4.7565
702,5.013
703,4.9856
704,5.0752
705,5.7454
706,4.7693
707,5.2552
708,4.8497
709,5.1081
710,4.8333
711,5.0356
712,4.7199
713,5.0096
714,5.2483
715,4.7484
716,5.1253
717,5.0806
718,4.8309
719,4.8583
720,4.8892
721,4.8498
722,5.2367
723,4.8971
724,4.9892
725,4.9271
726,5.0255
727,5.3458
728,5.0216
729,4.9117
730,5.2026
731,4.9828
732,4.9192
733,4.9554
734,4.8927
735,5.0786
736,5.0451
737,5.0311
738,4.932
739,5.0966
740,5.0941
741,5.0906
742,4.9694
743,5.2364
744,5.0683
745,5.0722
746,5.1577
747,5.2139
748,5.1904
749,5.2386
750,5.2011
751,5.164
752,5.1368
753,5.4203
754,5.1551
755,5.3121
756,5.2576
757,5.1751
758,5.3353
759,5.2318
760,5.4545
761,5.2923
762,5.5829
763,5.3168
764,5.4964
765,5.6894
766,5.242
767,5.4988
768,5.4092
769,5.2168
770,5.3268
771,5.267
772,5.3018
773,5.2988
774,5.6546
775,5.3231
776,5.4235
777,5.3805
778,5.3669
779,5.4805
780,5.5451
781,5.455
782,5.6709
783,5.8063
784,5.4076
785,5.5721
786,5.899
787,5.4813
788,5.5517
789,5.5566
790,5.342
791,5.8111
792,5.4481
793,6.1465
794,5.6191
795,6.2397
796,5.5237
797,5.6663
798,5.6483
799,5.4935
800,5.5881
801,5.576
802,5.6271
803,5.5896
804,5.7913
805,5.7804
806,6.0743
807,5.7344
808,5.6456
809,5.7142
810,5.8753
811,5.7644
812,5.9682
813,5.8986
814,5.6986
815,5.8556
816,6.1237
817,6.2491
818,6.9384
819,6.6137
820,5.8204
821,5.7816
822,5.9267
823,5.7717
824,6.1865
825,5.8191
826,5.8943
827,6.4039
828,6.2167
829,5.9602
830,6.2213
831,5.9187
832,5.8973
833,6.0403
834,5.9992
835,5.967
836,6.061
837,6.1041
838,5.9573
839,5.9962
840,6.3657
841,5.9304
842,6.0577
843,6.0281
844,5.9885
845,5.9969
846,6.1344
847,6.1572
848,6.1004
849,6.5134
850,6.0842
851,6.2123
852,6.1965
853,6.0628
854,6.599
855,6.1371
856,6.0528
857,6.2946
858,6.0975
859,6.2232
860,6.3203
861,6.263
862,6.1982
863,6.3831
864,6.1793
865,6.295
866,6.5464
867,6.2542
868,6.2938
869,6.4614
870,6.3071
871,6.3058
872,6.546
873,6.414
874,6.2391
875,6.391
876,6.4886
877,6.4421
878,6.81
879,6.3703
880,6.7381
881,6.4802
882,6.4321
883,6.4999
884,6.4834
885,6.638
886,6.4919
887,6.5522
888,6.5237
889,6.789
890,6.5986
891,6.4889
892,6.605
893,6.5425
894,7.0604
895,6.6187
896,6.6097
897,6.4776
898,6.8745
899,6.6984
900,6.8094
901,6.905
902,6.7563
903,6.9663
904,6.5405
905,6.7014
906,6.6343
907,6.784
908,6.7629
909,7.3288
910,6.7464
911,6.7815
912,7.2563
913,6.7695
914,6.814
915,6.6116
916,6.8426
917,6.9175
918,6.865
919,6.8625
920,6.9963
921,7.1652
922,6.8459
923,6.8873
924,6.7839
925,6.9497
926,6.9088
927,6.879
928,6.8904
929,6.881
930,6.9666
931,7.1044
932,6.938
933,7.0579
934,7.0487
935,7.4604
936,7.0332
937,7.0739
938,7.261
939,7.2184
940,6.8697
941,7.1201
942,7.508
943,7.4557
944,7.1838
945,7.3572
946,7.183
947,7.1872
948,7.2738
949,7.4062
950,7.2114
951,7.5393
952,7.2145
953,7.2423
954,7.1827
955,7.3535
956,7.1482
957,7.5257
958,7.6202
959,7.1151
960,7.2872
961,7.3661
962,7.3079
963,7.3492
964,7.4081
965,7.5075
966,7.3869
967,7.7929
968,7.4222
969,7.4625
970,7.5008
971,7.4348
972,7.5049
973,7.4979
974,7.6146
975,7.8045
976,7.5505
977,7.8986
978,7.613
979,7.5875
980,7.6001
981,7.3813
982,7.5754
983,7.7017
984,7.5124
985,7.5197
986,8.1588
987,7.5916
988,7.5798
989,7.6338
990,7.6845
991,7.7593
992,7.7339
993,7.8766
994,7.7633
995,7.6568
996,7.8169
997,7.7551
998,7.8496
999,7.764
1000,8.2513
1001,7.8297
1002,7.8724
1003,7.892
1004,7.8775
1005,7.9848
1006,7.8421
1007,7.8887
1008,8.1814
1009,7.9735
1010,7.8557
1011,7.9743
1012,7.9948
1013,7.8949
1014,8.0907
1015,8.0783
1016,7.9983
1017,8.0184
1018,8.1599
1019,8.0386
1020,8.7116
1021,9.0312
1022,8.0291
