Repetition rate,Coppelia_simTime[s]
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9,2.09
9,2.09
9,2.09
9,2.09
9,2.09
9,2.09
9,2.09
9,2.09
9,2.09
18,2.07
18,2.07
18,2.07
18,2.07
18,2.07
18,2.07
18,2.07
18,2.07
18,2.07
27,2.08
27,2.08
27,2.08
27,2.08
27,2.08
27,2.08
27,2.08
27,2.08
27,2.08
36,2.08
36,2.08
36,2.08
36,2.08
36,2.08
36,2.08
36,2.08
36,2.08
36,2.08
45,2.07
45,2.07
45,2.07
45,2.07
45,2.07
45,2.07
45,2.07
45,2.07
45,2.07
54,2.07
54,2.07
54,2.07
54,2.07
54,2.07
54,2.07
54,2.07
54,2.07
54,2.07
63,2.07
63,2.07
63,2.07
63,2.07
63,2.07
63,2.07
63,2.07
63,2.07
63,2.07
72,2.09
72,2.09
72,2.09
72,2.09
72,2.09
72,2.09
72,2.09
72,2.09
72,2.09
81,2.07
81,2.07
81,2.07
81,2.07
81,2.07
81,2.07
81,2.07
81,2.07
81,2.07
90,2.1
90,2.1
90,2.1
90,2.1
90,2.1
90,2.1
90,2.1
90,2.1
90,2.1
99,2.0699
99,2.0699
99,2.0699
99,2.0699
99,2.0699
99,2.0699
99,2.0699
99,2.0699
99,2.0699
108,2.0699
