Repetition rate,Coppelia_simTime[s]
1,27.1
2,27
3,26.85
27,0
4,27
27,0
26.85,0
5,27
27,0
26.85,0
27,0
6,27.05
27,0
26.85,0
27,0
27,0
7,26.85
27,0
26.85,0
27,0
27,0
27.05,0
8,27.05
27,0
26.85,0
27,0
27,0
27.05,0
26.85,0
9,26.8
27,0
26.85,0
27,0
27,0
27.05,0
26.85,0
27.05,0
10,27.05
27,0
26.85,0
27,0
27,0
27.05,0
26.85,0
27.05,0
26.8,0
11,27
27,0
26.85,0
27,0
27,0
27.05,0
26.85,0
27.05,0
26.8,0
27.05,0
