Repetition rate,exeTime[s]
1,3.1248
2,2.9691
3,2.9738
4,3.1777
5,2.9863
6,2.926
7,2.9065
8,2.9405
9,3.1021
10,2.9312
11,2.888
12,2.8495
13,2.8407
14,3.0419
15,2.8767
16,3.0323
