Repetition rate,exeTime[s]
0,13.855
1,18.859
2,24.273
3,29.269
4,34.778
5,39.796
6,44.919
7,49.884
8,55.229
9,61.782
10,67.428
11,73.266
12,78.474
13,83.777
14,89.163
15,95.43
16,100.79
17,105.91
18,112.43
19,117.68
20,122.88
21,128.33
22,133.34
23,138.88
24,144.27
25,149.2
26,154.3
