Repetition rate,exeTime[s]
1,1.5307
2,0.83216
3,0.84398
4,0.83675
5,0.86502
6,0.84472
7,0.99123
8,1.0251
9,0.9315
10,0.91095
11,0.83472
12,0.95129
13,0.96708
