Repetition rate,Coppelia_simTime[s],,
1533,0.30005,,
1534,0.30005,,
1535,0.30005,,
1536,0.30005,,
1537,0.34998,,
1538,0.29993,,
1539,0.30005,,
1540,0.29993,,
1541,0.29993,,
1542,0.2998,,
1543,0.34998,,
1544,0.30005,,
1545,0.25,,
1546,0.30005,,
1547,0.25,,
1548,0.19995,,
1549,0.30005,,
1550,0.30005,,
1551,0.2002,,
1552,0.30005,,
1553,0.30005,,
1554,0.25,,
1555,0.3501,,
1556,0.30005,,
1557,0.30005,,
1558,0.25024,,
1559,0.24976,,
1560,0.30005,,
1561,0.30005,,
1562,0.24976,,
1563,0.25,,
1564,0.25,,
1565,0.30005,,
1566,0.34985,,
1567,0.34985,,
1568,0.30005,,
1569,0.24976,,
1570,0.2998,,
1571,0.24976,,
1572,0.34985,,
1573,0.30005,,
1574,0.30005,,
1575,0.24976,,
1576,0.25,,
1577,0.2998,,
1578,0.30005,,
1579,0.25,,
1580,0.2002,,
1581,0.30005,,
1582,0.25,,
1583,0.3501,,
1584,0.34985,,
1585,0.24976,,
1586,0.40015,,
1587,0.30005,,
1588,0.34985,,
1589,0.30005,,
1590,0.30005,,
1591,0.2998,,
1592,0.30005,,
1593,0.2998,,
1594,0.19995,,
1595,0.25,,
1596,0.3501,,
1597,0.30005,,
1598,0.30005,,
1599,0.30005,,
1600,0.30005,,
1601,0.3,,
1602,0.35,,
1603,0.3,,
1604,0.3,,
1605,0.3,,
1606,0.3,,
1607,0.25,,
1608,0.3,,
1609,0.3,,
1610,0.2,,
1611,0.29999,,
1612,0.3,,
1613,0.3,,
1614,0.25,,
1615,0.35001,,
1616,0.34999,,
1617,0.35001,,
1618,0.30002,,
1619,0.35001,,
1620,0.35001,,
1621,0.30002,,
1622,0.30005,,
1623,0.30002,,
1624,0.20001,,
1625,0.35001,,
1626,0.30005,,
1627,0.24997,,
1628,0.30002,,
1629,0.35004,,
1630,0.24997,,
1631,0.29996,,
1632,0.34998,,
1633,0.30002,,
1634,0.34998,,
1635,0.25003,,
1636,0.29999,,
1637,0.29999,,
1638,0.30005,,
1639,0.25,,
1640,0.30005,,
1641,0.29999,,
1642,0.35004,,
1643,0.25,,
1644,0.30005,,
1645,0.25,,
1646,0.25,,
1647,0.29999,,
1648,0.39996,,
1649,0.25006,,
1650,0.25,,
1651,0.35004,,
1652,0.29999,,
1653,0.25,,
1654,0.25,,
1655,0.29993,,
1656,0.24994,,
1657,0.25006,,
1658,0.29993,,
1659,0.29993,,
1660,0.25,,
1661,0.25,,
1662,0.24994,,
1663,0.24994,,
1664,0.30005,,
1665,0.29999,,
1666,0.30005,,
1667,0.29999,,
1668,0.25,,
1669,0.29993,,
1670,0.30005,,
1671,0.25,,
1672,0.25,,
1673,0.25,,
1674,0.30005,,
1675,0.29993,,
1676,0.2998,,
1677,0.30005,,
1678,0.30005,,
1679,0.24988,,
1680,0.34998,,
1681,0.30005,,
1682,0.34998,,
1683,0.19995,,
1684,0.25,,
1685,0.3501,,
1686,0.40002,,
1687,0.3501,,
1688,0.25,,
1689,0.30005,,
1690,0.29993,,
1691,0.30005,,
1692,0.29993,,
1693,0.3501,,
1694,0.30005,,
1695,0.30005,,
1696,0.30005,,
1697,0.30005,,
1698,0.29993,,
1699,0.34998,,
1700,0.25,,
1701,0.30005,,
1702,0.34998,,
1703,0.29993,,
1704,0.25,,
1705,0.29993,,
1706,0.30005,,
1707,0.30005,,
1708,0.30005,,
1709,0.29993,,
1710,0.30005,,
1711,0.2998,,
1712,0.30005,,
1713,0.25,,
1714,0.25012,,
1715,0.29993,,
1716,0.25012,,
1717,0.30005,,
1718,0.25,,
1719,0.3501,,
1720,0.34985,,
1721,0.24988,,
1722,0.29993,,
1723,0.29993,,
1724,0.30005,,
1725,0.30005,,
1726,0.24988,,
1727,0.30005,,
1728,0.30005,,
1729,0.30005,,
1730,0.30005,,
1731,0.30005,,
1732,0.3501,,
1733,0.30005,,
1734,0.34998,,
1735,0.29993,,
1736,0.29993,,
1737,0.29993,,
1738,0.29993,,
1739,0.2998,,
1740,0.30005,,
1741,0.25,,
1742,0.34985,,
1743,0.30005,,
1744,0.2998,,
1745,0.30005,,
1746,0.2998,,
1747,0.24976,,
1748,0.2998,,
1749,0.34985,,
1750,0.24976,,
1751,0.3501,,
1752,0.3501,,
1753,0.30005,,
1754,0.19995,,
1755,0.30005,,
1756,0.34985,,
1757,0.34985,,
1758,0.29956,,
1759,0.25,,
1760,0.30005,,
1761,0.25,,
1762,0.25024,,
1763,0.30005,,
1764,0.30005,,
1765,0.25024,,
1766,0.30005,,
1767,0.30005,,
1768,0.25024,,
1769,0.30005,,
1770,0.30005,,
1771,0.3501,,
1772,0.30005,,
1773,0.30005,,
1774,0.30005,,
1775,0.30005,,
1776,0.30005,,
1777,0.3501,,
1778,0.30005,,
1779,0.24976,,
1780,0.30005,,
1781,0.30005,,
1782,0.30005,,
1783,0.25024,,
1784,0.24976,,
1785,0.25024,,
1786,0.30005,,
1787,0.24976,,
1788,0.30005,,
1789,0.30005,,
1790,0.2998,,
1791,0.2998,,
1792,0.30005,,
1793,0.30005,,
1794,0.25024,,
1795,0.19971,,
1796,0.2998,,
1797,0.19995,,
1798,0.2002,,
1799,0.19995,,
1800,0.2002,,
1801,0.3,,
1802,0.3,,
1803,0.3,,
1804,0.25,,
1805,0.2,,
1806,0.25,,
1807,0.3,,
1808,0.25,,
1809,0.3,,
1810,0.25,,
1811,0.29999,,
1812,0.29999,,
1813,0.25,,
1814,0.25,,
1815,0.34999,,
1816,0.3,,
1817,0.29999,,
1818,0.29999,,
1819,0.25003,,
1820,0.30002,,
1821,0.25,,
1822,0.29999,,
1823,0.35001,,
1824,0.29999,,
1825,0.25,,
1826,0.30002,,
1827,0.25,,
1828,0.30005,,
1829,0.34998,,
1830,0.20001,,
1831,0.24997,,
1832,0.29999,,
1833,0.30005,,
1834,0.29999,,
1835,0.25003,,
1836,0.29999,,
1837,0.29999,,
1838,0.34998,,
1839,0.30005,,
1840,0.30005,,
1841,0.29999,,
1842,0.30005,,
1843,0.25,,
1844,0.35004,,
1845,0.29999,,
1846,0.29993,,
1847,0.25006,,
1848,0.30005,,
1849,0.30005,,
1850,0.34998,,
1851,0.29999,,
1852,0.25,,
1853,0.29999,,
1854,0.29993,,
1855,0.25006,,
1856,0.30005,,
1857,0.29999,,
1858,0.35004,,
1859,0.24994,,
1860,0.40002,,
1861,0.35004,,
1862,0.29999,,
1863,0.30005,,
1864,0.29993,,
1865,0.25,,
1866,0.29993,,
1867,0.25,,
1868,0.29993,,
1869,0.29999,,
1870,0.25006,,
1871,0.30005,,
1872,0.30005,,
1873,0.30005,,
1874,0.25,,
1875,0.30005,,
1876,0.25,,
1877,0.30005,,
1878,0.30005,,
1879,0.34985,,
1880,0.25,,
1881,0.40002,,
1882,0.30005,,
1883,0.3501,,
1884,0.30005,,
1885,0.3501,,
1886,0.34998,,
1887,0.29993,,
1888,0.29993,,
1889,0.30005,,
1890,0.34998,,
1891,0.25,,
1892,0.29993,,
1893,0.29993,,
1894,0.29993,,
1895,0.34998,,
1896,0.30005,,
1897,0.25,,
1898,0.25012,,
1899,0.30005,,
1900,0.3501,,
1901,0.29993,,
1902,0.25,,
1903,0.34998,,
1904,0.29993,,
1905,0.30005,,
1906,0.30005,,
1907,0.30005,,
1908,0.25,,
1909,0.25,,
1910,0.25,,
1911,0.24988,,
1912,0.30005,,
1913,0.29993,,
1914,0.29993,,
1915,0.30005,,
1916,0.34985,,
1917,0.34998,,
1918,0.24988,,
1919,0.30005,,
1920,0.30005,,
1921,0.30005,,
1922,0.25,,
1923,0.30005,,
1924,0.29993,,
1925,0.30005,,
1926,0.25,,
1927,0.3501,,
1928,0.30005,,
1929,0.30005,,
1930,0.3501,,
1931,0.30005,,
1932,0.30005,,
1933,0.29993,,
1934,0.30005,,
1935,0.30005,,
1936,0.30005,,
1937,0.25,,
1938,0.30005,,
1939,0.29993,,
1940,0.30005,,
1941,0.3501,,
1942,0.30005,,
1943,0.30005,,
1944,0.1499,,
1945,0.30005,,
1946,0.30005,,
1947,0.2998,,
1948,0.25024,,
1949,0.30005,,
1950,0.3501,,
1951,0.30005,,
1952,0.3501,,
1953,0.30005,,
1954,0.25024,,
1955,0.34985,,
1956,0.30005,,
1957,0.30005,,
1958,0.25024,,
1959,0.30005,,
1960,0.35034,,
1961,0.30005,,
1962,0.2998,,
1963,0.25024,,
1964,0.30005,,
1965,0.25024,,
1966,0.3501,,
1967,0.30005,,
1968,0.3501,,
1969,0.30005,,
1970,0.1499,,
1971,0.25024,,
1972,0.30005,,
1973,0.19995,,
1974,0.30005,,
1975,0.25,,
1976,0.3501,,
1977,0.2998,,
1978,0.25,,
1979,0.24976,,
1980,0.25,,
1981,0.35034,,
1982,0.19995,,
1983,0.30005,,
1984,0.25024,,
1985,0.2998,,
1986,0.25,,
1987,0.25,,
1988,0.30005,,
1989,0.25024,,
1990,0.30005,,
1991,0.30005,,
1992,0.34985,,
1993,0.30005,,
1994,0.30005,,
1995,0.2998,,
1996,0.30005,,
1997,0.30005,,
1998,0.30005,,
1999,0.3501,,
2000,0.30005,,
2001,0.35,,
2002,0.25,,
2003,0.3,,
2004,0.35,,
2005,0.25,,
2006,0.3,,
2007,0.3,,
2008,0.3,,
2009,0.25,,
2010,0.34999,,
2011,0.3,,
2012,0.3,,
2013,0.3,,
2014,0.34999,,
2015,0.25,,
2016,0.3,,
2017,0.3,,
2018,0.35001,,
2019,0.25,,
2020,0.29996,,
2021,0.29996,,
2022,0.29999,,
2023,0.24997,,
2024,0.29999,,
2025,0.25003,,
2026,0.30002,,
2027,0.25,,
2028,0.25003,,
2029,0.30002,,
2030,0.24997,,
2031,0.39999,,
2032,0.30002,,
2033,0.29999,,
2034,0.30002,,
2035,0.35004,,
2036,0.29999,,
2037,0.29999,,
2038,0.30005,,
2039,0.24994,,
2040,0.29993,,
2041,0.25,,
2042,0.30005,,
2043,0.29999,,
2044,0.29999,,
2045,0.29993,,
2046,0.29999,,
2047,0.24994,,
2048,0.30005,,
2049,0.30005,,
2050,0.20001,,
2051,0.29999,,
2052,0.30005,,
2053,0.29999,,
2054,0.30005,,
2055,0.30005,,
2056,0.30005,,
2057,0.30005,,
2058,0.24994,,
2059,0.30005,,
2060,0.29999,,
2061,0.24994,,
2062,0.29993,,
2063,0.39996,,
2064,0.30005,,
2065,0.25006,,
2066,0.29999,,
2067,0.30005,,
2068,0.25,,
2069,0.30005,,
2070,0.29993,,
2071,0.29993,,
2072,0.30005,,
2073,0.30005,,
2074,0.30005,,
2075,0.30005,,
2076,0.29993,,
2077,0.25,,
2078,0.25012,,
2079,0.30005,,
2080,0.30005,,
2081,0.30005,,
2082,0.25,,
2083,0.34985,,
2084,0.30005,,
2085,0.25012,,
2086,0.30005,,
2087,0.19995,,
2088,0.25,,
2089,0.34998,,
2090,0.3501,,
2091,0.29993,,
2092,0.24988,,
2093,0.30005,,
2094,0.30005,,
2095,0.25,,
2096,0.29993,,
2097,0.25012,,
2098,0.29993,,
2099,0.30005,,
2100,0.30005,,
2101,0.25,,
2102,0.25,,
2103,0.29993,,
2104,0.25,,
2105,0.30005,,
2106,0.25,,
2107,0.30005,,
2108,0.30005,,
2109,0.30005,,
2110,0.3501,,
2111,0.29993,,
2112,0.30005,,
2113,0.25012,,
2114,0.30005,,
2115,0.2998,,
2116,0.25,,
2117,0.30005,,
2118,0.34998,,
2119,0.30005,,
2120,0.30005,,
2121,0.3501,,
2122,0.3501,,
2123,0.25012,,
2124,0.30005,,
2125,0.30005,,
2126,0.30005,,
2127,0.25,,
2128,0.30005,,
2129,0.25,,
2130,0.29993,,
2131,0.34998,,
2132,0.25,,
2133,0.24988,,
2134,0.30005,,
2135,0.34985,,
2136,0.25,,
2137,0.30005,,
2138,0.30005,,
2139,0.30005,,
2140,0.25,,
2141,0.25,,
2142,0.30005,,
2143,0.25,,
2144,0.2998,,
2145,0.25024,,
2146,0.30005,,
2147,0.30005,,
2148,0.30005,,
2149,0.30005,,
2150,0.30005,,
2151,0.30005,,
2152,0.2998,,
2153,0.25,,
2154,0.30005,,
2155,0.2998,,
2156,0.25,,
2157,0.19995,,
2158,0.2998,,
2159,0.2998,,
2160,0.30005,,
2161,0.24976,,
2162,0.3501,,
2163,0.30005,,
2164,0.30005,,
2165,0.34985,,
2166,0.2998,,
2167,0.25,,
2168,0.30005,,
2169,0.30005,,
2170,0.3501,,
2171,0.30005,,
2172,0.2998,,
2173,0.34985,,
2174,0.30005,,
2175,0.30005,,
2176,0.30005,,
2177,0.30005,,
2178,0.25,,
2179,0.34985,,
2180,0.30005,,
2181,0.2998,,
2182,0.30005,,
2183,0.30005,,
2184,0.25024,,
2185,0.34985,,
2186,0.25024,,
2187,0.30005,,
2188,0.30005,,
2189,0.30005,,
2190,0.30005,,
2191,0.2998,,
2192,0.25,,
2193,0.25,,
2194,0.30005,,
2195,0.24976,,
2196,0.30005,,
2197,0.30005,,
2198,0.25,,
2199,0.30005,,
2200,0.30005,,
2201,0.3,,
2202,0.25,,
2203,0.25,,
2204,0.3,,
2205,0.25,,
2206,0.25,,
2207,0.3,,
2208,0.3,,
2209,0.35001,,
2210,0.25,,
2211,0.25,,
2212,0.3,,
2213,0.3,,
2214,0.25,,
2215,0.29999,,
2216,0.25,,
2217,0.3,,
2218,0.30002,,
2219,0.30002,,
2220,0.24997,,
2221,0.25,,
2222,0.29996,,
2223,0.30002,,
2224,0.30005,,
2225,0.24997,,
2226,0.29996,,
2227,0.29999,,
2228,0.29996,,
2229,0.30002,,
2230,0.29996,,
2231,0.30005,,
2232,0.25,,
2233,0.30002,,
2234,0.30002,,
2235,0.29999,,
2236,0.25,,
2237,0.29999,,
2238,0.30005,,
2239,0.30005,,
2240,0.25,,
2241,0.35004,,
2242,0.29999,,
2243,0.29999,,
2244,0.29999,,
2245,0.30005,,
2246,0.29999,,
2247,0.29999,,
2248,0.29999,,
2249,0.34998,,
2250,0.35004,,
2251,0.25,,
2252,0.25,,
2253,0.39996,,
2254,0.34998,,
2255,0.30005,,
2256,0.25,,
2257,0.35004,,
2258,0.25,,
2259,0.29999,,
2260,0.29993,,
2261,0.29999,,
2262,0.30005,,
2263,0.34991,,
2264,0.29993,,
2265,0.34991,,
2266,0.29999,,
2267,0.29999,,
2268,0.24994,,
2269,0.34998,,
2270,0.29993,,
2271,0.30005,,
2272,0.29993,,
2273,0.25,,
2274,0.29993,,
2275,0.19983,,
2276,0.24988,,
2277,0.30005,,
2278,0.39978,,
2279,0.30005,,
2280,0.34985,,
2281,0.29993,,
2282,0.29993,,
2283,0.30005,,
2284,0.30005,,
2285,0.25,,
2286,0.30005,,
2287,0.30005,,
2288,0.24988,,
2289,0.30005,,
2290,0.29993,,
2291,0.30005,,
2292,0.29993,,
2293,0.30005,,
2294,0.34998,,
2295,0.30005,,
2296,0.34985,,
2297,0.30005,,
2298,0.30005,,
2299,0.3501,,
2300,0.34985,,
2301,0.30005,,
2302,0.25,,
2303,0.25,,
2304,0.30005,,
2305,0.30005,,
2306,0.25,,
2307,0.19995,,
2308,0.25,,
2309,0.30005,,
2310,0.25,,
2311,0.30005,,
2312,0.25,,
2313,0.29993,,
2314,0.30005,,
2315,0.29993,,
2316,0.30005,,
2317,0.30005,,
2318,0.15002,,
2319,0.30005,,
2320,0.25,,
2321,0.34998,,
2322,0.29993,,
2323,0.30005,,
2324,0.30005,,
2325,0.30005,,
2326,0.34985,,
2327,0.30005,,
2328,0.19995,,
2329,0.29993,,
2330,0.29993,,
2331,0.30005,,
2332,0.30005,,
2333,0.24988,,
2334,0.29993,,
2335,0.30005,,
2336,0.25,,
2337,0.25,,
2338,0.29993,,
2339,0.3501,,
2340,0.34985,,
2341,0.3501,,
2342,0.30005,,
2343,0.30005,,
2344,0.3999,,
2345,0.34985,,
2346,0.30005,,
2347,0.24976,,
2348,0.30005,,
2349,0.24976,,
2350,0.30005,,
2351,0.30005,,
2352,0.34985,,
2353,0.2998,,
2354,0.30005,,
2355,0.25024,,
2356,0.25,,
2357,0.30005,,
2358,0.25,,
2359,0.25024,,
2360,0.30005,,
2361,0.24976,,
2362,0.29956,,
2363,0.25,,
2364,0.30005,,
2365,0.30005,,
2366,0.30005,,
2367,0.30005,,
2368,0.34985,,
2369,0.25,,
2370,0.34985,,
2371,0.15015,,
2372,0.25024,,
2373,0.24976,,
2374,0.30005,,
2375,0.2998,,
2376,0.24976,,
2377,0.35034,,
2378,0.25,,
2379,0.35034,,
2380,0.30005,,
2381,0.25024,,
2382,0.30005,,
2383,0.25024,,
2384,0.25,,
2385,0.30005,,
2386,0.25,,
2387,0.30005,,
2388,0.35034,,
2389,0.30005,,
2390,0.3501,,
2391,0.30005,,
2392,0.2002,,
2393,0.2998,,
2394,0.30005,,
2395,0.30005,,
2396,0.30005,,
2397,0.30005,,
2398,0.2998,,
2399,0.25024,,
2400,0.30005,,
2401,0.3,,
2402,0.25,,
2403,0.3,,
2404,0.3,,
2405,0.35,,
2406,0.25,,
2407,0.3,,
2408,0.3,,
2409,0.25,,
2410,0.3,,
2411,0.25,,
2412,0.3,,
2413,0.3,,
2414,0.3,,
2415,0.25,,
2416,0.3,,
2417,0.25,,
2418,0.29999,,
2419,0.29999,,
2420,0.35004,,
2421,0.25,,
2422,0.30005,,
2423,0.29999,,
2424,0.30002,,
2425,0.25003,,
2426,0.29999,,
2427,0.29999,,
2428,0.19998,,
2429,0.30005,,
2430,0.30002,,
2431,0.20001,,
2432,0.35004,,
2433,0.30002,,
2434,0.29999,,
2435,0.29999,,
2436,0.25,,
2437,0.30005,,
2438,0.25006,,
2439,0.25,,
2440,0.30005,,
2441,0.30005,,
2442,0.29999,,
2443,0.30005,,
2444,0.30005,,
2445,0.25,,
2446,0.25006,,
2447,0.35004,,
2448,0.29999,,
2449,0.29999,,
2450,0.35004,,
2451,0.30005,,
2452,0.25,,
2453,0.29999,,
2454,0.24994,,
2455,0.25,,
2456,0.29999,,
2457,0.25,,
2458,0.25006,,
2459,0.25,,
2460,0.34998,,
2461,0.25,,
2462,0.29999,,
2463,0.30005,,
2464,0.30005,,
2465,0.29999,,
2466,0.29993,,
2467,0.29993,,
2468,0.25006,,
2469,0.35004,,
2470,0.34998,,
2471,0.3501,,
2472,0.25,,
2473,0.29993,,
2474,0.30005,,
2475,0.25,,
2476,0.2998,,
2477,0.30005,,
2478,0.30005,,
2479,0.2998,,
2480,0.25,,
2481,0.25,,
2482,0.19995,,
2483,0.30005,,
2484,0.24988,,
2485,0.29993,,
2486,0.30005,,
2487,0.24988,,
2488,0.30005,,
2489,0.25012,,
2490,0.24988,,
2491,0.30005,,
2492,0.30005,,
2493,0.30005,,
2494,0.30005,,
2495,0.30005,,
2496,0.25,,
2497,0.25,,
2498,0.25,,
2499,0.3501,,
2500,0.30005,,
2501,0.30005,,
2502,0.34998,,
2503,0.30005,,
2504,0.25,,
2505,0.29993,,
2506,0.29993,,
2507,0.30005,,
2508,0.30005,,
2509,0.3501,,
2510,0.25,,
2511,0.24988,,
2512,0.25,,
2513,0.34998,,
2514,0.30005,,
2515,0.3501,,
2516,0.25,,
2517,0.30005,,
2518,0.3501,,
2519,0.30005,,
2520,0.25,,
2521,0.3501,,
2522,0.25012,,
2523,0.29993,,
2524,0.25,,
2525,0.3501,,
2526,0.29993,,
2527,0.29993,,
2528,0.29993,,
2529,0.30005,,
2530,0.25,,
2531,0.25,,
2532,0.24988,,
2533,0.30005,,
2534,0.25,,
2535,0.30005,,
2536,0.30005,,
2537,0.29993,,
2538,0.25,,
2539,0.30005,,
2540,0.30005,,
2541,0.34985,,
2542,0.30005,,
2543,0.30005,,
2544,0.25,,
2545,0.30005,,
2546,0.30005,,
2547,0.30005,,
2548,0.30005,,
2549,0.30005,,
2550,0.30005,,
2551,0.30005,,
2552,0.30005,,
2553,0.30005,,
2554,0.2998,,
2555,0.25,,
2556,0.30005,,
2557,0.40015,,
2558,0.34985,,
2559,0.30005,,
2560,0.30005,,
2561,0.19995,,
2562,0.3501,,
2563,0.30005,,
2564,0.3501,,
2565,0.30005,,
2566,0.25024,,
2567,0.30005,,
2568,0.30005,,
2569,0.30005,,
2570,0.30005,,
2571,0.30005,,
2572,0.30005,,
2573,0.25024,,
2574,0.30005,,
2575,0.25024,,
2576,0.2998,,
2577,0.30005,,
2578,0.25,,
2579,0.3501,,
2580,0.2998,,
2581,0.30005,,
2582,0.30005,,
2583,0.30005,,
2584,0.2998,,
2585,0.25024,,
2586,0.30005,,
2587,0.30005,,
2588,0.25,,
2589,0.34985,,
2590,0.30005,,
2591,0.25024,,
2592,0.30005,,
2593,0.2998,,
2594,0.30005,,
2595,0.30005,,
2596,0.30005,,
2597,0.25,,
2598,0.30005,,
2599,0.30005,,
2600,0.30005,,
2601,0.3,,
2602,0.35,,
2603,0.35,,
2604,0.3,,
2605,0.3,,
2606,0.25,,
2607,0.25,,
2608,0.3,,
2609,0.35001,,
2610,0.3,,
2611,0.25,,
2612,0.25,,
2613,0.3,,
2614,0.3,,
2615,0.34999,,
2616,0.3,,
2617,0.29999,,
2618,0.35001,,
2619,0.35001,,
2620,0.29999,,
2621,0.25003,,
2622,0.25003,,
2623,0.40002,,
2624,0.30002,,
2625,0.35001,,
2626,0.30002,,
2627,0.25003,,
2628,0.30002,,
2629,0.34998,,
2630,0.25,,
2631,0.34998,,
2632,0.30002,,
2633,0.30002,,
2634,0.30002,,
2635,0.34998,,
2636,0.29999,,
2637,0.25006,,
2638,0.30005,,
2639,0.25,,
2640,0.30005,,
2641,0.25,,
2642,0.24994,,
2643,0.35004,,
2644,0.30005,,
2645,0.35004,,
2646,0.29999,,
2647,0.25,,
2648,0.30005,,
2649,0.30005,,
2650,0.30005,,
2651,0.29999,,
2652,0.25,,
2653,0.30005,,
2654,0.29993,,
2655,0.25,,
2656,0.29999,,
2657,0.34998,,
2658,0.29993,,
2659,0.29993,,
2660,0.24994,,
2661,0.29999,,
2662,0.25,,
2663,0.29999,,
2664,0.29999,,
2665,0.29999,,
2666,0.24994,,
2667,0.30005,,
2668,0.30005,,
2669,0.35004,,
2670,0.24988,,
2671,0.25,,
2672,0.30005,,
2673,0.30005,,
2674,0.25,,
2675,0.34998,,
2676,0.30005,,
2677,0.25,,
2678,0.30005,,
2679,0.29993,,
2680,0.30005,,
2681,0.30005,,
2682,0.25,,
2683,0.30005,,
2684,0.30005,,
2685,0.30005,,
2686,0.29993,,
2687,0.25,,
2688,0.29993,,
2689,0.24988,,
2690,0.30005,,
2691,0.34998,,
2692,0.30005,,
2693,0.25,,
2694,0.34998,,
2695,0.2998,,
2696,0.30005,,
2697,0.34998,,
2698,0.29993,,
2699,0.29993,,
2700,0.25,,
2701,0.25,,
2702,0.30005,,
2703,0.30005,,
2704,0.29993,,
2705,0.25,,
2706,0.30005,,
2707,0.29993,,
2708,0.29993,,
2709,0.24988,,
2710,0.34998,,
2711,0.30005,,
2712,0.29993,,
2713,0.30005,,
2714,0.25,,
2715,0.25,,
2716,0.25,,
2717,0.30005,,
2718,0.30005,,
2719,0.30005,,
2720,0.3501,,
2721,0.30005,,
2722,0.30005,,
2723,0.30005,,
2724,0.30005,,
2725,0.29993,,
2726,0.30005,,
2727,0.25012,,
2728,0.24988,,
2729,0.25,,
2730,0.30005,,
2731,0.25012,,
2732,0.29993,,
2733,0.25,,
2734,0.30005,,
2735,0.30005,,
2736,0.30005,,
2737,0.29993,,
2738,0.29993,,
2739,0.20007,,
2740,0.30005,,
2741,0.2998,,
2742,0.30005,,
2743,0.30005,,
2744,0.19995,,
2745,0.30005,,
2746,0.25,,
2747,0.25,,
2748,0.34985,,
2749,0.2998,,
2750,0.25,,
2751,0.3501,,
2752,0.19995,,
2753,0.34985,,
2754,0.25024,,
2755,0.30005,,
2756,0.30005,,
2757,0.30005,,
2758,0.30005,,
2759,0.30005,,
2760,0.2998,,
2761,0.25,,
2762,0.30005,,
2763,0.19995,,
2764,0.30005,,
2765,0.3501,,
2766,0.25024,,
2767,0.34985,,
2768,0.24976,,
2769,0.35034,,
2770,0.30005,,
2771,0.30005,,
2772,0.34985,,
2773,0.19971,,
2774,0.30005,,
2775,0.30005,,
2776,0.25,,
2777,0.30005,,
2778,0.34985,,
2779,0.25,,
2780,0.25,,
2781,0.25,,
2782,0.30005,,
2783,0.2998,,
2784,0.25024,,
2785,0.30005,,
2786,0.2998,,
2787,0.30005,,
2788,0.30005,,
2789,0.34985,,
2790,0.34985,,
2791,0.30005,,
2792,0.24976,,
2793,0.15015,,
2794,0.30005,,
2795,0.30005,,
2796,0.30005,,
2797,0.34985,,
2798,0.30005,,
2799,0.30005,,
2800,0.19971,,
2801,0.3,,
2802,0.4,,
2803,0.3,,
2804,0.3,,
2805,0.25,,
2806,0.35,,
2807,0.3,,
2808,0.35001,,
2809,0.25,,
2810,0.35001,,
2811,0.20001,,
2812,0.35001,,
2813,0.35001,,
2814,0.25,,
2815,0.34999,,
2816,0.3,,
2817,0.29999,,
2818,0.29999,,
2819,0.30005,,
2820,0.25,,
2821,0.29996,,
2822,0.30002,,
2823,0.35004,,
2824,0.24997,,
2825,0.30005,,
2826,0.24997,,
2827,0.29996,,
2828,0.29999,,
2829,0.30002,,
2830,0.29999,,
2831,0.29999,,
2832,0.29999,,
2833,0.29999,,
2834,0.30005,,
2835,0.24997,,
2836,0.29999,,
2837,0.25006,,
2838,0.29999,,
2839,0.29999,,
2840,0.29999,,
2841,0.29999,,
2842,0.34998,,
2843,0.25,,
2844,0.30005,,
2845,0.29993,,
2846,0.29999,,
2847,0.30005,,
2848,0.29999,,
2849,0.30005,,
2850,0.24994,,
2851,0.29999,,
2852,0.29999,,
2853,0.35004,,
2854,0.30005,,
2855,0.24994,,
2856,0.25,,
2857,0.29993,,
2858,0.30005,,
2859,0.24994,,
2860,0.29993,,
2861,0.29999,,
2862,0.35004,,
2863,0.24994,,
2864,0.29999,,
2865,0.24994,,
2866,0.25,,
2867,0.29999,,
2868,0.35004,,
2869,0.34998,,
2870,0.29999,,
2871,0.30005,,
2872,0.30005,,
2873,0.29993,,
2874,0.29993,,
2875,0.24988,,
2876,0.30005,,
2877,0.34998,,
2878,0.34998,,
2879,0.25,,
2880,0.29993,,
2881,0.29993,,
2882,0.30005,,
2883,0.34985,,
2884,0.30005,,
2885,0.25,,
2886,0.25,,
2887,0.24988,,
2888,0.29993,,
2889,0.2998,,
2890,0.25,,
2891,0.25,,
2892,0.30005,,
2893,0.25,,
2894,0.24988,,
2895,0.25,,
2896,0.30005,,
2897,0.30005,,
2898,0.40002,,
2899,0.29993,,
2900,0.30005,,
2901,0.34985,,
2902,0.3501,,
2903,0.25,,
2904,0.25,,
2905,0.3501,,
2906,0.3501,,
2907,0.30005,,
2908,0.29993,,
2909,0.30005,,
2910,0.30005,,
2911,0.24988,,
2912,0.29993,,
2913,0.30005,,
2914,0.30005,,
2915,0.30005,,
2916,0.29993,,
2917,0.25,,
2918,0.25,,
2919,0.30005,,
2920,0.29993,,
2921,0.25,,
2922,0.25,,
2923,0.25012,,
2924,0.29993,,
2925,0.25,,
2926,0.29993,,
2927,0.25,,
2928,0.29993,,
2929,0.25,,
2930,0.25,,
2931,0.30005,,
2932,0.30005,,
2933,0.25,,
2934,0.25,,
2935,0.34998,,
2936,0.30005,,
2937,0.25,,
2938,0.30005,,
2939,0.30005,,
2940,0.30005,,
2941,0.30005,,
2942,0.30005,,
2943,0.25,,
2944,0.30005,,
2945,0.30005,,
2946,0.30005,,
2947,0.30005,,
2948,0.30005,,
2949,0.24976,,
2950,0.29956,,
2951,0.30005,,
2952,0.30005,,
2953,0.30005,,
2954,0.30005,,
2955,0.35034,,
2956,0.34985,,
2957,0.19995,,
2958,0.24976,,
