Repetition rate,exeTime[s]
1,3.0845
2,2.8611
3,2.8948
4,2.8587
5,2.9976
6,2.8621
7,2.837
8,2.9957
9,2.8454
10,2.9029
11,2.9169
12,2.9928
13,3.0705
14,2.9194
15,2.9293
16,2.8698
17,2.8884
18,3.017
19,3.9853
20,3.4267
21,3.8444
22,3.4136
23,2.8839
24,2.9906
25,3.3194
26,2.8513
27,2.9204
28,2.8743
29,3.6664
30,2.8341
31,2.8795
32,2.8595
33,3.41
34,2.9469
35,2.8633
36,2.831
37,2.9305
38,2.9615
39,2.94
40,2.8112
