Repetition rate,Coppelia_simTime[s]
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9,2.08
9,2.08
9,2.08
9,2.08
9,2.08
9,2.08
9,2.08
9,2.08
9,2.08
18,2.09
18,2.09
18,2.09
18,2.09
18,2.09
18,2.09
18,2.09
18,2.09
18,2.09
27,2.07
27,2.07
27,2.07
27,2.07
27,2.07
27,2.07
27,2.07
27,2.07
27,2.07
36,2.08
36,2.08
36,2.08
36,2.08
36,2.08
36,2.08
36,2.08
36,2.08
36,2.08
45,2.09
45,2.09
45,2.09
45,2.09
45,2.09
45,2.09
45,2.09
45,2.09
45,2.09
54,2.08
54,2.08
54,2.08
54,2.08
54,2.08
54,2.08
54,2.08
54,2.08
54,2.08
63,2.08
63,2.08
63,2.08
63,2.08
63,2.08
63,2.08
63,2.08
63,2.08
63,2.08
72,2.09
72,2.09
72,2.09
72,2.09
72,2.09
72,2.09
72,2.09
72,2.09
72,2.09
81,2.08
81,2.08
81,2.08
81,2.08
81,2.08
81,2.08
81,2.08
81,2.08
81,2.08
90,2.07
90,2.07
90,2.07
90,2.07
90,2.07
90,2.07
90,2.07
90,2.07
90,2.07
99,2.08
99,2.08
99,2.08
99,2.08
99,2.08
99,2.08
99,2.08
99,2.08
99,2.08
108,2.08
108,2.08
108,2.08
108,2.08
108,2.08
108,2.08
108,2.08
108,2.08
108,2.08
117,2.08
117,2.08
117,2.08
117,2.08
117,2.08
117,2.08
117,2.08
117,2.08
117,2.08
126,2.08
126,2.08
126,2.08
126,2.08
126,2.08
126,2.08
126,2.08
126,2.08
126,2.08
135,2.07
135,2.07
135,2.07
135,2.07
135,2.07
135,2.07
135,2.07
135,2.07
135,2.07
144,2.09
144,2.09
144,2.09
144,2.09
144,2.09
144,2.09
144,2.09
144,2.09
144,2.09
153,2.1
153,2.1
153,2.1
153,2.1
153,2.1
153,2.1
153,2.1
153,2.1
153,2.1
162,2.0699
162,2.0699
162,2.0699
162,2.0699
162,2.0699
162,2.0699
162,2.0699
162,2.0699
162,2.0699
171,2.08
171,2.08
171,2.08
171,2.08
171,2.08
171,2.08
171,2.08
171,2.08
171,2.08
180,2.08
180,2.08
180,2.08
180,2.08
180,2.08
180,2.08
180,2.08
180,2.08
180,2.08
189,2.0701
189,2.0701
189,2.0701
189,2.0701
189,2.0701
189,2.0701
189,2.0701
189,2.0701
189,2.0701
198,2.0601
198,2.0601
198,2.0601
198,2.0601
198,2.0601
198,2.0601
198,2.0601
198,2.0601
198,2.0601
207,2.0801
207,2.0801
207,2.0801
207,2.0801
207,2.0801
207,2.0801
207,2.0801
207,2.0801
207,2.0801
216,2.09
216,2.09
216,2.09
216,2.09
216,2.09
216,2.09
216,2.09
216,2.09
216,2.09
225,2.0701
225,2.0701
225,2.0701
225,2.0701
225,2.0701
225,2.0701
225,2.0701
225,2.0701
225,2.0701
234,2.0701
234,2.0701
234,2.0701
234,2.0701
234,2.0701
234,2.0701
234,2.0701
234,2.0701
234,2.0701
243,2.0901
243,2.0901
243,2.0901
243,2.0901
243,2.0901
243,2.0901
243,2.0901
243,2.0901
243,2.0901
252,2.09
252,2.09
252,2.09
252,2.09
252,2.09
252,2.09
252,2.09
252,2.09
252,2.09
261,2.09
261,2.09
261,2.09
261,2.09
261,2.09
261,2.09
261,2.09
261,2.09
261,2.09
270,2.08
270,2.08
270,2.08
270,2.08
270,2.08
270,2.08
270,2.08
270,2.08
270,2.08
279,2.09
279,2.09
279,2.09
279,2.09
279,2.09
279,2.09
279,2.09
279,2.09
279,2.09
288,2.0601
288,2.0601
288,2.0601
288,2.0601
288,2.0601
288,2.0601
288,2.0601
288,2.0601
288,2.0601
297,2.08
297,2.08
297,2.08
297,2.08
297,2.08
297,2.08
297,2.08
297,2.08
297,2.08
306,2.09
306,2.09
306,2.09
306,2.09
306,2.09
306,2.09
306,2.09
306,2.09
306,2.09
315,2.09
315,2.09
315,2.09
315,2.09
315,2.09
315,2.09
315,2.09
315,2.09
315,2.09
324,2.08
324,2.08
324,2.08
324,2.08
324,2.08
324,2.08
324,2.08
324,2.08
324,2.08
333,2.08
333,2.08
333,2.08
333,2.08
333,2.08
333,2.08
333,2.08
333,2.08
333,2.08
342,2.0901
342,2.0901
342,2.0901
342,2.0901
342,2.0901
342,2.0901
342,2.0901
342,2.0901
342,2.0901
351,2.0798
351,2.0798
351,2.0798
351,2.0798
351,2.0798
351,2.0798
351,2.0798
351,2.0798
351,2.0798
360,2.0898
360,2.0898
360,2.0898
360,2.0898
360,2.0898
360,2.0898
360,2.0898
360,2.0898
360,2.0898
369,2.0801
369,2.0801
369,2.0801
369,2.0801
369,2.0801
369,2.0801
369,2.0801
369,2.0801
369,2.0801
378,2.0898
378,2.0898
378,2.0898
378,2.0898
378,2.0898
378,2.0898
378,2.0898
378,2.0898
378,2.0898
387,2.0801
387,2.0801
387,2.0801
387,2.0801
387,2.0801
387,2.0801
387,2.0801
387,2.0801
387,2.0801
396,2.0801
396,2.0801
396,2.0801
396,2.0801
396,2.0801
396,2.0801
396,2.0801
396,2.0801
396,2.0801
