Repetition rate,exeTime[s]
1,3.0458
2,3.059
3,3.0471
4,3.0551
5,3.0545
6,3.0477
7,3.0467
8,3.054
9,3.0473
10,3.0715
11,3.065
12,3.0531
13,3.048
14,3.0541
15,3.0759
16,3.0581
17,3.0573
18,3.0561
19,3.0548
20,3.0584
21,3.048
22,3.0608
