Repetition rate,Coppelia_simTime[s]
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
38,26.55
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
39,26.55
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
40,26.55
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
41,26.7
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
42,26.6
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
43,26.7
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
44,26.4
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
45,26.65
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
46,26.7
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
47,26.6
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
48,26.55
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
49,26.55
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
50,26.6
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
51,26.7
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
52,26.65
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
26.7,0
53,26.45
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
26.7,0
26.65,0
54,26.55
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
26.7,0
26.65,0
26.45,0
55,26.6
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
26.7,0
26.65,0
26.45,0
26.55,0
56,26.5
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
26.7,0
26.65,0
26.45,0
26.55,0
26.6,0
57,26.5
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
26.7,0
26.65,0
26.45,0
26.55,0
26.6,0
26.5,0
58,26.6
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
26.7,0
26.65,0
26.45,0
26.55,0
26.6,0
26.5,0
26.5,0
59,26.35
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
26.7,0
26.65,0
26.45,0
26.55,0
26.6,0
26.5,0
26.5,0
26.6,0
60,26.5
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
26.7,0
26.65,0
26.45,0
26.55,0
26.6,0
26.5,0
26.5,0
26.6,0
26.35,0
61,26.5
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
26.7,0
26.65,0
26.45,0
26.55,0
26.6,0
26.5,0
26.5,0
26.6,0
26.35,0
26.5,0
62,26.5
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
26.7,0
26.65,0
26.45,0
26.55,0
26.6,0
26.5,0
26.5,0
26.6,0
26.35,0
26.5,0
26.5,0
63,26.35
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
26.7,0
26.65,0
26.45,0
26.55,0
26.6,0
26.5,0
26.5,0
26.6,0
26.35,0
26.5,0
26.5,0
26.5,0
64,26.55
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
26.7,0
26.65,0
26.45,0
26.55,0
26.6,0
26.5,0
26.5,0
26.6,0
26.35,0
26.5,0
26.5,0
26.5,0
26.35,0
65,26.5
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
26.7,0
26.65,0
26.45,0
26.55,0
26.6,0
26.5,0
26.5,0
26.6,0
26.35,0
26.5,0
26.5,0
26.5,0
26.35,0
26.55,0
66,26.55
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
26.7,0
26.65,0
26.45,0
26.55,0
26.6,0
26.5,0
26.5,0
26.6,0
26.35,0
26.5,0
26.5,0
26.5,0
26.35,0
26.55,0
26.5,0
67,26.45
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
26.7,0
26.65,0
26.45,0
26.55,0
26.6,0
26.5,0
26.5,0
26.6,0
26.35,0
26.5,0
26.5,0
26.5,0
26.35,0
26.55,0
26.5,0
26.55,0
68,26.5
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
26.55,0
26.55,0
26.6,0
26.7,0
26.65,0
26.45,0
26.55,0
26.6,0
26.5,0
26.5,0
26.6,0
26.35,0
26.5,0
26.5,0
26.5,0
26.35,0
26.55,0
26.5,0
26.55,0
26.45,0
69,26.55
26.75,0
26.75,0
26.8,0
26.65,0
26.7,0
26.55,0
26.8,0
26.7,0
26.85,0
26.95,0
26.7,0
26.7,0
26.65,0
26.45,0
26.45,0
26.65,0
26.65,0
26.5,0
26.6,0
26.85,0
26.6,0
26.6,0
26.75,0
26.6,0
26.75,0
26.75,0
26.6,0
26.6,0
26.65,0
26.75,0
26.8,0
26.6,0
26.55,0
26.6,0
26.55,0
26.55,0
26.55,0
26.55,0
26.55,0
26.7,0
26.6,0
26.7,0
26.4,0
26.65,0
26.7,0
26.6,0
