Repetition rate,Coppelia_simTime[s]
1,0.19
2,0.21
3,0.22
4,0.2
5,0.21
6,0.22
7,0.23
8,0.2
9,0.21
10,0.21
11,0.2
12,0.21
13,0.21
14,0.21
15,0.22
16,0.2
17,0.2
18,0.21
19,0.21
20,0.22
21,0.22
22,0.23
23,0.22
