Repetition rate,exeTime[s]
950,6.655
951,7.0009
952,7.3741
953,7.0223
954,6.8146
955,7.4832
956,7.2942
957,6.9988
958,6.9973
959,7.0187
960,7.1401
961,7.0332
962,7.149
963,6.9083
964,7.2617
965,6.899
966,6.8916
967,7.3507
968,7.101
969,7.3102
970,7.2276
971,8.1334
972,7.8549
973,7.7415
974,7.2591
975,7.3594
976,7.8449
977,7.0312
978,7.7634
979,7.1974
980,7.1019
981,7.1981
982,7.5638
983,7.243
984,7.0428
985,7.3829
986,7.1161
987,7.421
988,7.2842
989,8.448
990,7.1345
991,7.4483
992,7.3349
993,7.3873
994,7.2376
995,7.4882
996,7.5937
997,7.9344
998,7.8072
999,7.2342
1000,7.5867
1001,7.3679
1002,7.5502
1003,7.7069
1004,8.0072
1005,7.5274
1006,7.6265
1007,7.5684
1008,7.6921
1009,7.572
1010,7.6891
1011,7.5706
1012,7.6864
1013,7.5373
1014,7.8159
1015,7.8781
1016,7.6642
1017,7.4783
1018,7.679
1019,7.6517
1020,7.7603
1021,7.6208
1022,7.5029
1023,7.6931
1024,7.7083
1025,7.4916
1026,7.5862
1027,7.7396
1028,7.5732
1029,7.5997
1030,7.7579
1031,8.3378
1032,7.8793
1033,7.8438
1034,7.9403
1035,7.8164
1036,7.9595
1037,7.7991
1038,7.5954
1039,7.9288
1040,8.2348
1041,7.9785
1042,7.9365
1043,7.7676
1044,7.6768
1045,7.8307
1046,7.7331
1047,7.9718
1048,8.2471
1049,7.7927
1050,7.9207
1051,7.9549
1052,7.9686
1053,7.7433
1054,8.1047
1055,8.0828
1056,8.2687
1057,7.9966
1058,7.9113
1059,8.2586
1060,7.9726
1061,8.3084
1062,7.8305
1063,7.8335
1064,8.9558
1065,7.9416
1066,8.0917
1067,8.1433
1068,8.5377
1069,8.2314
1070,8.1997
1071,8.1356
1072,8.3063
1073,8.1488
1074,8.3337
1075,8.1224
1076,8.1182
1077,8.1584
1078,8.4186
1079,8.3238
1080,8.5435
1081,8.11
1082,8.3102
1083,8.1931
1084,8.1138
1085,8.224
1086,8.4423
1087,9.0526
1088,8.1105
1089,8.3264
1090,8.4481
1091,8.355
1092,8.2553
1093,8.6121
1094,8.1514
1095,8.4823
1096,8.4454
1097,8.4981
1098,8.4934
1099,8.2632
1100,8.8903
1101,8.6375
1102,8.3855
1103,8.6316
1104,8.6644
1105,8.5778
1106,8.7644
1107,8.5072
1108,8.4924
1109,8.7607
1110,8.9727
1111,8.5663
1112,9.5119
1113,8.8626
1114,9.0583
1115,8.8116
1116,8.6067
1117,8.4366
1118,8.9389
1119,8.7781
1120,9.0121
1121,8.7907
1122,9.0135
1123,8.2504
1124,9.0504
1125,8.6917
1126,8.9
1127,8.9959
1128,9.1849
1129,8.5703
1130,8.7179
1131,9.323
1132,9.4001
1133,8.8609
1134,9.0867
1135,8.9605
1136,8.7571
1137,9.085
1138,9.4949
1139,9.2204
1140,9.1088
1141,9.2044
1142,9.1686
1143,9.7565
1144,9.2928
1145,9.172
1146,9.2317
1147,8.9988
1148,9.5393
1149,9.0263
1150,9.3903
1151,8.9635
1152,9.6641
1153,9.1875
1154,9.3558
1155,9.244
1156,9.2702
1157,9.0771
1158,9.3753
1159,9.5184
1160,9.4411
1161,9.4863
1162,9.5237
1163,9.3837
1164,9.6218
1165,9.7178
1166,9.4224
1167,9.4678
1168,9.4363
1169,9.4298
1170,9.714
1171,9.8316
1172,9.6718
1173,9.6357
1174,9.5975
1175,9.7038
1176,9.668
1177,9.4249
1178,9.633
1179,9.5732
1180,9.3959
1181,9.5426
1182,9.6632
1183,9.8575
1184,9.7131
1185,9.7813
1186,10.384
1187,9.9559
1188,9.7015
1189,9.6505
1190,10.719
1191,10.268
1192,9.9717
1193,9.8073
1194,9.7169
1195,10.482
1196,10.474
1197,9.9374
1198,10.012
1199,9.8958
1200,9.7303
1201,9.7983
1202,10.057
1203,10.185
1204,10.278
1205,10.257
1206,9.9403
1207,9.8592
1208,10.065
1209,10.168
1210,10.146
1211,10.349
1212,10.115
1213,9.8939
1214,10.035
1215,9.9626
1216,10.451
1217,10.341
1218,10.011
1219,10.317
1220,9.9743
1221,10.181
1222,10.255
1223,10.142
1224,10.748
1225,10.509
1226,10.525
1227,10.496
1228,10.18
1229,10.335
1230,10.034
1231,10.532
1232,10.379
1233,11.057
1234,10.532
1235,10.434
1236,10.195
1237,10.475
1238,10.166
1239,10.375
1240,10.753
1241,11.078
1242,10.659
1243,11.058
1244,10.94
1245,10.384
1246,10.669
1247,10.579
1248,10.701
1249,10.782
1250,10.779
1251,10.641
1252,11.017
1253,10.866
1254,10.844
1255,10.948
1256,10.7
1257,10.636
1258,11.058
1259,10.49
1260,10.789
1261,11.235
1262,11.001
1263,11.036
1264,10.924
1265,10.957
1266,10.952
1267,10.635
1268,10.911
1269,11.022
1270,11.345
1271,10.731
1272,11.681
1273,11.179
1274,11.183
1275,11.081
1276,11.443
1277,11.465
1278,11.263
1279,10.877
1280,11.403
1281,11.33
1282,10.98
1283,11.163
1284,11.618
1285,11.26
1286,11.424
1287,11.757
1288,11.367
1289,10.951
1290,11.46
1291,11.731
1292,11.076
1293,11.061
1294,11.473
1295,11.617
1296,11.518
1297,11.711
1298,11.336
1299,11.73
1300,11.361
1301,11.913
1302,11.588
1303,11.388
1304,11.478
1305,11.764
1306,11.452
1307,11.956
1308,11.57
1309,12.168
1310,11.626
1311,11.684
1312,11.653
1313,11.53
1314,11.518
1315,11.65
1316,11.637
1317,11.813
1318,11.955
1319,11.818
1320,11.784
1321,11.921
1322,11.734
1323,11.49
1324,11.925
1325,11.832
1326,12.203
1327,12.087
1328,12.183
1329,12.19
1330,12.413
1331,11.75
1332,12.106
1333,11.835
1334,12.104
1335,11.972
1336,12.051
1337,11.743
1338,11.811
1339,12.058
1340,12.261
1341,12.161
1342,11.83
1343,12.4
1344,12.449
1345,12.422
1346,12.31
1347,11.921
1348,13.779
1349,12.944
1350,12.138
1351,12.429
1352,12.321
1353,11.95
1354,12.554
1355,12.402
1356,12.899
1357,12.705
1358,12.243
1359,12.505
1360,12.688
1361,12.887
1362,12.796
1363,12.824
1364,12.957
1365,12.174
1366,12.894
1367,12.042
1368,12.28
1369,12.93
1370,13.151
1371,12.338
1372,13.001
1373,13.148
1374,12.396
1375,12.197
1376,13.006
1377,12.591
1378,12.73
1379,12.8
1380,12.798
1381,12.873
1382,12.671
1383,12.925
1384,12.585
1385,12.656
1386,12.443
1387,13.29
1388,12.93
1389,13.08
1390,12.934
1391,12.841
1392,12.864
1393,12.692
1394,12.673
1395,13.165
1396,13.378
1397,12.987
1398,12.611
1399,13.192
1400,13.23
1401,13.568
1402,13.229
1403,13.335
1404,13.467
1405,13.321
1406,13.463
1407,13.365
1408,13.247
1409,13.472
1410,13.258
1411,13.318
1412,13.243
1413,13.3
1414,13.212
1415,13.415
1416,13.553
1417,13.347
1418,13.306
1419,13.26
1420,13.525
1421,13.097
1422,13.648
1423,13.498
1424,13.732
1425,13.249
1426,13.833
1427,13.433
1428,13.408
1429,13.215
1430,13.543
1431,14.077
1432,13.658
1433,13.835
1434,13.838
1435,14.32
1436,13.875
1437,13.865
1438,12.956
1439,13.402
1440,13.718
1441,14.177
1442,13.967
1443,13.375
1444,13.85
1445,14.206
1446,13.77
1447,13.809
1448,14.043
1449,14.233
1450,14.249
1451,13.838
1452,14.354
1453,14.224
1454,14.222
1455,14.397
1456,14.261
1457,14.031
1458,13.924
1459,14.49
1460,14.068
1461,14.465
1462,14.443
1463,14.242
1464,14.168
1465,14.109
1466,13.972
1467,14.516
1468,14.246
1469,14.169
1470,14.771
1471,14.242
1472,14.298
1473,14.316
1474,14.481
1475,14.13
1476,14.857
1477,14.813
1478,14.7
1479,14.451
1480,14.728
1481,14.287
1482,14.696
1483,13.753
1484,14.616
1485,14.968
1486,14.607
1487,15.119
1488,14.199
1489,14.541
1490,14.782
1491,15.052
1492,14.227
1493,14.625
1494,15.058
1495,15.23
1496,14.747
1497,14.851
1498,14.647
1499,15.057
1500,14.903
1501,14.747
1502,15.022
1503,15.042
1504,14.956
1505,14.425
1506,15.016
1507,15.093
1508,15.24
1509,14.87
1510,14.991
1511,15.05
1512,15.046
1513,14.652
1514,15.033
1515,15.394
1516,15.339
1517,14.967
1518,15.196
1519,15.117
1520,15.271
1521,15.248
1522,15.334
1523,15.429
1524,15.709
1525,15.277
1526,15.242
1527,15.346
1528,15.261
1529,15.489
1530,15.812
1531,15.463
1532,15.439
1533,15.182
1534,15.801
1535,15.741
1536,15.467
1537,15.642
1538,15.172
1539,15.118
1540,15.574
1541,15.585
1542,16.066
1543,15.707
1544,15.642
1545,15.744
1546,15.808
1547,15.708
1548,15.923
1549,15.543
1550,16.092
1551,16.283
1552,15.801
1553,15.883
1554,15.783
1555,15.789
1556,15.546
1557,16.005
1558,15.525
1559,15.607
1560,15.876
1561,16.225
1562,15.978
1563,16.142
1564,16.539
1565,16.199
1566,16.279
1567,16.061
1568,16.447
1569,16.633
1570,16.149
1571,16.367
1572,15.793
1573,16.606
1574,16.448
1575,16.445
1576,16.162
1577,16.117
1578,16.811
1579,16.39
1580,16.433
1581,16.33
1582,16.846
1583,16.263
1584,16.314
1585,16.453
1586,16.614
1587,16.584
1588,16.253
1589,16.638
1590,16.987
1591,16.554
1592,16.619
1593,16.493
1594,16.926
1595,16.814
1596,16.533
1597,18.089
1598,16.973
1599,17.245
1600,17.056
1601,16.908
1602,17.038
1603,17.159
1604,17.299
1605,16.937
1606,17.013
1607,17.221
1608,16.986
1609,17.184
1610,17.162
1611,16.882
1612,16.707
1613,17.401
1614,17.099
1615,16.556
1616,17.383
1617,17.085
1618,17.137
1619,17.591
1620,17.545
1621,17.319
1622,17.197
1623,17.421
1624,17.491
1625,17.318
1626,17.109
1627,17.36
1628,17.002
1629,17.429
1630,17.366
1631,17.734
1632,17.46
1633,17.548
1634,17.473
1635,17.796
1636,17.884
1637,17.801
1638,17.441
1639,17.686
1640,17.998
1641,17.697
1642,17.622
1643,17.22
1644,17.809
1645,17.859
1646,17.694
1647,17.671
1648,17.999
1649,18.037
1650,17.841
1651,17.97
1652,17.849
1653,17.298
1654,17.893
1655,18.022
1656,17.639
1657,18.131
1658,17.898
1659,17.644
1660,17.162
1661,18.176
1662,18.052
1663,18.498
1664,18.237
1665,18.551
1666,17.958
1667,18.115
1668,18.336
1669,18.562
1670,18.271
1671,17.954
1672,18.724
1673,18.189
1674,18.546
1675,18.78
1676,18.329
1677,18.491
1678,18.447
1679,18.46
1680,18.288
1681,18.585
1682,18.172
1683,18.537
1684,18.961
1685,18.865
1686,18.682
1687,18.332
1688,18.629
1689,19.049
1690,18.351
1691,18.455
1692,18.441
1693,18.369
1694,18.855
1695,19.438
1696,19.392
1697,18.068
1698,18.297
1699,18.793
1700,19.331
1701,18.416
1702,18.251
1703,18.834
1704,19.222
1705,18.982
1706,18.694
1707,18.635
1708,19.469
1709,18.932
1710,18.87
1711,19.072
1712,19.136
1713,19.598
1714,19.223
1715,18.759
1716,19.562
1717,19.29
1718,19.273
1719,19.511
1720,19.316
1721,19.674
1722,18.319
1723,19.431
1724,19.263
1725,18.864
1726,19.11
1727,19.32
1728,19.54
1729,18.946
1730,19.34
1731,19.569
1732,20.024
1733,19.398
1734,19.331
1735,19.124
1736,19.633
1737,19.219
1738,19.596
1739,19.895
1740,19.434
1741,19.587
1742,19.8
1743,19.975
1744,19.857
1745,19.731
1746,19.802
1747,19.909
1748,19.319
1749,19.835
1750,19.875
1751,19.328
1752,19.686
1753,20.075
1754,19.938
1755,19.736
1756,19.948
1757,20.308
1758,19.58
1759,20.472
1760,19.89
1761,20.254
1762,19.618
1763,19.977
1764,20.722
1765,19.601
1766,20.599
1767,19.943
1768,20.844
1769,21.065
1770,21.197
1771,19.821
1772,21.49
1773,20.971
1774,20.78
1775,20.462
1776,20.67
1777,20.484
1778,19.944
1779,20.518
1780,20.503
1781,20.66
1782,20.634
1783,20.775
1784,20.645
1785,20.826
1786,21.011
1787,20.735
1788,20.131
1789,21.924
1790,20.96
1791,20.561
1792,20.975
1793,20.601
1794,21.115
1795,21.092
1796,20.856
1797,20.622
1798,21.253
1799,21.085
1800,20.992
1801,21.123
1802,21.595
1803,21.46
1804,21.324
1805,21.004
1806,21.189
1807,21.162
1808,21.534
1809,21.808
1810,21.367
1811,21.295
1812,20.852
1813,21.046
1814,20.964
1815,20.854
1816,20.654
1817,21.751
1818,21.497
1819,21.504
1820,21.494
1821,21.51
1822,21.41
1823,21.383
1824,21.289
1825,21.294
1826,21.773
1827,21.423
1828,21.514
1829,21.495
1830,21.813
1831,22.026
1832,21.632
1833,21.939
1834,21.465
1835,22.171
1836,21.792
1837,21.433
1838,21.788
1839,22.097
1840,21.843
1841,21.603
1842,21.53
1843,21.516
1844,21.644
1845,22.603
1846,21.87
1847,22.224
1848,22.733
1849,21.747
1850,21.928
1851,22.417
1852,22.121
1853,22.817
1854,21.589
1855,21.467
1856,22.396
1857,22.545
1858,22.253
1859,21.641
1860,22.722
1861,23.135
1862,22.822
1863,21.738
1864,22.043
1865,21.856
1866,22.055
1867,22.857
1868,22.978
1869,22.404
1870,22.996
1871,23.026
1872,22.908
1873,23.229
1874,22.735
1875,22.699
1876,23.028
1877,22.128
1878,22.621
1879,23.39
1880,22.359
1881,23.299
1882,22.998
1883,23.083
1884,23.076
1885,22.811
1886,22.922
1887,22.909
1888,23.49
1889,22.787
1890,22.928
1891,23.143
1892,23.347
1893,23.934
1894,22.864
1895,23.11
1896,22.691
1897,23.62
1898,23.286
1899,23.441
1900,23.152
1901,23.094
1902,22.674
1903,23.445
1904,23.898
1905,23.421
1906,23.622
1907,23.598
1908,23.832
1909,24.545
1910,23.668
1911,23.312
1912,23.236
1913,23.599
1914,23.374
1915,23.398
1916,23.592
1917,23.799
1918,23.872
1919,24.308
1920,24.076
1921,23.626
1922,23.802
1923,23.862
1924,23.557
1925,24.068
1926,23.989
1927,23.784
1928,23.774
1929,24.305
1930,24.317
1931,23.838
1932,24.301
1933,24.54
1934,24.398
1935,24.266
1936,25.467
1937,24.45
1938,24.765
1939,23.969
1940,24.22
1941,23.999
1942,24.562
1943,23.715
1944,24.365
1945,24.543
1946,24.341
1947,25.052
1948,26.447
1949,24.561
1950,24.093
1951,24.512
1952,23.878
1953,25.133
1954,24.343
1955,24.349
1956,24.201
1957,24.971
1958,24.673
1959,24.49
1960,24.189
1961,24.26
1962,25.275
1963,24.433
1964,24.697
1965,24.976
1966,24.963
1967,25.091
1968,25.147
1969,24.825
1970,25.232
1971,24.956
1972,25.179
1973,25.014
1974,24.709
1975,24.965
1976,24.911
1977,25.215
1978,24.497
1979,25.13
1980,25.481
1981,25.295
1982,25.166
1983,25.395
