Repetition rate,Coppelia_simTime[s]
26.6,0
26.7,0
26.95,0
27,26.75
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
28,26.6
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
29,26.55
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
30,26.85
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
31,26.6
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
32,26.55
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
33,26.5
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
34,26.7
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
35,26.65
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
36,26.55
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
37,26.6
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
38,26.7
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
39,26.55
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
40,26.6
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
41,26.6
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
42,26.6
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
43,26.55
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
44,26.35
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
45,26.5
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
46,26.45
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
47,26.55
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
48,26.6
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
49,26.45
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
50,26.7
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
51,26.45
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
52,26.6
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
26.45,0
53,26.6
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
26.45,0
26.6,0
54,26.6
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
26.45,0
26.6,0
26.6,0
55,26.7
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
26.45,0
26.6,0
26.6,0
26.6,0
56,26.35
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
26.45,0
26.6,0
26.6,0
26.6,0
26.7,0
57,26.55
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
26.45,0
26.6,0
26.6,0
26.6,0
26.7,0
26.35,0
58,26.4
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
26.45,0
26.6,0
26.6,0
26.6,0
26.7,0
26.35,0
26.55,0
59,26.5
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
26.45,0
26.6,0
26.6,0
26.6,0
26.7,0
26.35,0
26.55,0
26.4,0
60,26.4
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
26.45,0
26.6,0
26.6,0
26.6,0
26.7,0
26.35,0
26.55,0
26.4,0
26.5,0
61,26.35
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
26.45,0
26.6,0
26.6,0
26.6,0
26.7,0
26.35,0
26.55,0
26.4,0
26.5,0
26.4,0
62,26.4
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
26.45,0
26.6,0
26.6,0
26.6,0
26.7,0
26.35,0
26.55,0
26.4,0
26.5,0
26.4,0
26.35,0
63,26.3
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
26.45,0
26.6,0
26.6,0
26.6,0
26.7,0
26.35,0
26.55,0
26.4,0
26.5,0
26.4,0
26.35,0
26.4,0
64,26.65
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
26.45,0
26.6,0
26.6,0
26.6,0
26.7,0
26.35,0
26.55,0
26.4,0
26.5,0
26.4,0
26.35,0
26.4,0
26.3,0
65,26.6
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
26.45,0
26.6,0
26.6,0
26.6,0
26.7,0
26.35,0
26.55,0
26.4,0
26.5,0
26.4,0
26.35,0
26.4,0
26.3,0
26.65,0
66,26.65
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
26.45,0
26.6,0
26.6,0
26.6,0
26.7,0
26.35,0
26.55,0
26.4,0
26.5,0
26.4,0
26.35,0
26.4,0
26.3,0
26.65,0
26.6,0
67,26.65
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
26.45,0
26.6,0
26.6,0
26.6,0
26.7,0
26.35,0
26.55,0
26.4,0
26.5,0
26.4,0
26.35,0
26.4,0
26.3,0
26.65,0
26.6,0
26.65,0
68,26.55
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
26.6,0
26.45,0
26.7,0
26.45,0
26.6,0
26.6,0
26.6,0
26.7,0
26.35,0
26.55,0
26.4,0
26.5,0
26.4,0
26.35,0
26.4,0
26.3,0
26.65,0
26.6,0
26.65,0
26.65,0
69,26.45
26.9,0
26.55,0
26.75,0
26.8,0
26.6,0
26.75,0
26.7,0
26.65,0
26.6,0
26.55,0
26.8,0
26.75,0
26.65,0
26.75,0
26.95,0
26.85,0
26.7,0
26.75,0
26.75,0
26.8,0
26.7,0
26.6,0
26.7,0
26.95,0
26.55,0
26.75,0
26.6,0
26.55,0
26.85,0
26.6,0
26.55,0
26.5,0
26.7,0
26.65,0
26.55,0
26.6,0
26.7,0
26.55,0
26.6,0
26.6,0
26.6,0
26.55,0
26.35,0
26.5,0
26.45,0
26.55,0
