Repetition rate,Coppelia_simTime[s]
400,0.029785
401,0.030029
402,0.029785
403,0.030029
404,0.030029
405,0.030029
406,0.030029
407,0.030273
408,0.029785
409,0.030029
410,0.030029
411,0.030029
412,0.029785
413,0.030029
414,0.030029
415,0.029785
416,0.030029
417,0.029785
418,0.030029
419,0.030029
420,0.029785
421,0.030029
422,0.030029
423,0.030029
424,0.030029
425,0.029785
426,0.030029
427,0.030029
428,0.029785
429,0.030273
430,0.029785
431,0.030029
432,0.030273
433,0.029785
434,0.030029
435,0.030029
436,0.029785
437,0.030029
